artist_name,title,artist_location,release,hotttness,familiarity,danceability,duration,energy,loudness,year,tempo,analysis_rate,end_of_fade_in,key,key_confidence,mode,mode_confidence,start_of_fade_out,time_signature,time_signature_conf,track_id
Opiate For The Masses,21st Century Time Bomb,,Manifesto,0.40841995001093645,0.6526535836079583,0.0,233.11628,0.0,-3.3,2008,80.006,22050,0.334,9,0.555,1,0.548,233.116,3,1.0,3860
Quincy Jones,Exodus,Chicago - IL,Watermelon Man,0.5145132769470396,0.7099675261142662,0.0,204.82567,0.0,-12.328,1988,109.86,22050,0.351,11,0.631,0,0.712,197.062,1,0.644,3861
Ministry of Sound,Bitesize - Electro Beats Mix,Paris - France,Bitesize - Electro Beats,0.3760663614521953,0.5908165135922658,0.0,1686.7522,0.0,-7.661,0,85.958,22050,0.0,1,0.632,1,0.518,1686.752,3,1.0,3862
Bow Wow Wow,C30 C60 C90 Go,London - England,Girl Bites Dog_ Your Compact Disc Pet,0.4132613782947478,0.6591394768219538,0.0,182.9873,0.0,-10.137,2003,231.725,22050,0.485,10,0.01,0,0.108,177.366,1,0.663,3863
Pascal Obispo,La Machine,,Les Fleurs Du Bien,0.3778525570354872,0.5612723226124551,0.0,246.56934,0.0,-8.909,2006,130.057,22050,2.543,6,0.435,0,0.241,238.016,4,0.177,3864
Kamelo Punto Semos,No tendrás casa,Barcelona,KPS,0.0,0.4581795599988927,0.0,258.84689,0.0,-6.86,0,133.036,22050,2.043,4,0.683,1,0.441,254.7,4,0.554,3865
Les Brown,Harlem Nocturne,Reinerton - PA,Live 12 May 1957,0.4201141802650848,0.5297880410812457,0.0,172.87791,0.0,-14.319,2007,86.441,22050,0.131,1,0.214,0,0.434,165.094,1,0.0,3866
Sister Hazel,Think About Me,Gainesville - FL,...Somewhere More Familiar,0.5098787078527026,0.7310657557108706,0.0,188.62975,0.0,-5.15,1997,138.581,22050,0.458,7,0.904,1,0.71,185.243,1,0.0,3867
Barbara Jones,Moonlight Lover,,Blue Side Of Lonesome,0.34805816326308775,0.4226546182940833,0.0,242.20689,0.0,-9.375,0,176.932,22050,2.688,6,0.0,1,0.0,228.09,4,0.0,3868
Rooney,Get Away,Los Angeles - CA,Calling The World,0.5426018702160604,0.7754945075880668,0.0,171.93751,0.0,-3.324,2007,119.406,22050,0.0,11,0.411,0,0.506,162.093,4,0.65,3869
8Ball & MJG,Pimpin' Don't Fail Me Now [Featuring Jazze Pha and Juvenile] (Explicit Album Version),Memphis - TN,Ridin' High,0.4235803585092704,0.50166261117805,0.0,236.93016,0.0,-5.674,2007,170.046,22050,0.0,1,0.382,1,0.352,223.538,4,0.979,3870
Timothy Byram-Wigfield,Les Corps Glorieux: III. L'Ange aux parfums,,Olivier Messiaen: Les Corps Glorieux - Le Banquet céleste - Apparition de l'Eglise éternelle,0.41910041303433604,0.5908045142095237,0.0,473.46893,0.0,-32.934,2002,112.238,22050,0.904,0,0.465,1,0.464,463.453,3,0.46,3871
Atreyu,Nevada's Grace (Album Version),Orange County - CA,The Curse,0.5924394855278091,0.8218442551240023,0.0,227.99628,0.0,-5.512,2004,128.639,22050,0.0,8,0.236,1,0.441,227.996,4,0.169,3872
Jazz Crusaders,Top Of The World,,Happy Again,0.3499810535111997,0.4496892586398025,0.0,406.07302,0.0,-9.718,0,96.617,22050,0.386,1,0.644,1,0.61,388.766,1,0.928,3873
Madonna,Bedtime Story (Album Version),Bay City - MI,Bedtime Stories,0.6655766191588914,0.9158232530331046,0.0,248.55465,0.0,-13.603,1994,111.958,22050,2.485,7,0.057,1,0.237,243.061,4,1.0,3874
Scott Wesley Brown,This Little Child (Brown),Atlanta Georgia USA,Sparrow Double Play,0.34240639110484233,0.4973075122753628,0.0,350.11873,0.0,-14.696,0,111.915,22050,0.0,10,0.834,1,0.712,333.955,4,0.98,3875
Ashes to Ashes,Pass The Earplugs,NORWAY,Plaything,0.3588450251644818,0.566157341575077,0.0,215.40526,0.0,-6.125,0,110.005,22050,0.218,1,0.72,1,0.695,210.257,4,0.271,3876
Faith Hill,Silent Night_ Holy Night! (Album Version),Jackson - MS,Joy To The World,0.6701061728368459,0.643544997241215,0.0,189.67465,0.0,-16.402,2008,37.656,22050,0.148,6,0.306,1,0.68,181.04,4,0.0,3877
Forensics,Crappy Shop (50 Cent Diss Track),UK - England - London,Hogback Mountain Sessions - Vol. 1,0.36394322928777034,0.48019366820011516,0.0,381.33506,0.0,-12.995,0,96.528,22050,5.271,11,0.654,0,0.57,370.202,1,0.721,3878
The Rolling Stones,Fortune Teller,London - England,Got Live if you want it!,0.7357656929506414,0.8148296561331122,0.0,116.92363,0.0,-6.999,1963,173.845,22050,0.0,2,0.45,1,0.211,116.924,1,0.0,3879
Amoral,Metamorphosis,Helsinki - Finland,Wound Creations,0.4142756816409491,0.6182847302514278,0.0,306.38975,0.0,-5.306,2001,129.962,22050,0.0,7,0.0,1,0.37,302.08,4,0.0,3880
Tony Martin,Ebb Tide,Oakland - CA,Harbor Lights & Other Favorites (Digitally Remastered),0.35021816030205055,0.5199396853210472,0.0,216.24118,0.0,-26.928,0,80.609,22050,0.182,7,0.044,0,0.27,199.227,1,0.0,3881
Kool Moe Dee,Way Way Back,Harlem - New York - NY,How Ya Like Me Now,0.3753624343566203,0.5458666086016136,0.0,272.8224,0.0,-11.151,1987,110.153,22050,4.447,1,0.341,1,0.32,263.065,4,1.0,3882
Fudge Tunnel,Spanish Fly,Nottingham,Hate Songs in E Minor,0.3523420130063612,0.5266460549313882,0.0,325.72036,0.0,-13.702,1991,140.638,22050,0.348,4,0.488,0,0.482,318.781,3,0.647,3883
DJ Nasty,Southern Fried,,Tha Remixes Vol. 3,0.3028554195218622,0.582365878546936,0.0,195.13424,0.0,-15.386,0,149.956,22050,0.253,11,0.0,0,0.0,184.552,4,0.787,3884
Dusminguet,Africa,,Vafalungo,0.37082898997298236,0.5467887166543237,0.0,173.97506,0.0,-9.688,1998,106.073,22050,0.229,7,0.064,1,0.413,168.786,4,1.0,3885
Taylor Swift,The Way I Loved You,Wyomissing - PA,Fearless,0.9224124433658125,0.8897492196471154,0.0,245.36771,0.0,-4.536,2008,160.786,22050,2.101,5,0.989,1,0.676,234.185,4,0.335,3886
Roger Williams,The High and The Mighty,Omaha - NE,Till,0.4179822750090275,0.4998810748804663,0.0,161.95873,0.0,-21.186,0,86.721,22050,0.247,10,0.347,1,0.491,153.304,4,0.603,3887
France D' Amour,Je n'irai pas ailleurs,,Le Présent,0.30557927835168064,0.47543077393560673,0.0,229.79873,0.0,-4.858,0,95.068,22050,0.345,3,0.534,0,0.6,224.595,4,1.0,3888
Nancy Walker,Ya Got Me,California,Wonderful Town,0.16004853486477877,0.4001520968206114,0.0,162.79465,0.0,-14.12,0,75.77,22050,0.281,0,0.007,1,0.261,160.52,5,0.404,3889
The Paul Butterfield Blues Band,All In A Day (Live @ The Troubadour_ LosAngeles),,The Paul Butterfield Blues Band Live,0.3954788611599233,0.5559041225130544,0.0,490.84036,0.0,-9.839,0,200.105,22050,0.0,5,0.021,0,0.284,483.677,7,0.488,3890
Aeoliah,The Passion (Regular),Canada,Angels Of The Heart,0.3794085347618864,0.5493956187351183,0.0,262.53016,0.0,-26.236,0,99.21,22050,0.903,5,0.265,1,0.381,252.041,5,0.781,3891
Tony Martin,Where in the World,Oakland - CA,How Can it Be Told,0.35021816030205055,0.5199396853210472,0.0,192.54812,0.0,-16.643,0,66.568,22050,0.247,3,0.699,0,0.597,185.185,3,0.724,3892
Kiss,Domino,New York - NY,Revenge,0.5867299132778079,0.589763812044369,0.0,240.45669,0.0,-8.471,0,91.413,22050,0.0,2,0.021,1,0.206,240.457,1,0.94,3893
Glen Washington,Love the One You're With,,Glen Washington & Friends,0.301246881415998,0.5127402263276489,0.0,203.75465,0.0,-11.97,0,158.242,22050,0.316,1,0.064,0,0.476,192.006,4,1.0,3894
Miguel Gallardo,Dedicado,,Canciones De Amor De Miguel Gallardo,0.33510142487208283,0.4587120897603369,0.0,227.60444,0.0,-10.369,0,108.789,22050,0.394,10,0.522,1,0.442,207.128,4,0.364,3895
Dionne Warwick,Just One Of Those Things,East Orange - NJ,Sings Cole Porter,0.480575192777303,0.6479336219623286,0.0,210.96444,0.0,-13.765,0,101.421,22050,0.348,7,0.308,1,0.393,203.552,3,0.834,3896
The Jackson Southernaires,Keep On Doing What I'm Doing,Mississippi,All God's Children,0.31143764032728327,0.32300899095323227,0.0,193.25342,0.0,-11.703,0,115.262,22050,0.315,7,0.427,1,0.385,182.102,3,0.265,3897
Jah Cure,To Your Arms of Love,Montego Bay - Jamaica,The Ultimate Reggae Dancehall X-Perience 2008,0.5196368555463167,0.7072047439332318,0.0,210.85995,0.0,-3.362,2007,168.979,22050,0.0,8,0.156,1,0.378,204.841,4,0.186,3898
Swallow The Sun,...and Heavens Cried Blood,Jyväskylä - Finland,New Moon,0.49381442969643147,0.6525086437067091,0.0,377.75628,0.0,-6.317,2009,71.758,22050,0.136,0,0.495,0,0.524,337.711,4,0.85,3899
Janet Jackson,Again,Los Angeles &amp; New York,Janet,0.5825753395977107,0.8038368259781824,0.0,227.082,0.0,-10.252,1993,129.542,22050,0.178,0,0.647,1,0.829,219.208,4,0.0,3900
Bare Jr.,Tobacco Spit,,Boo-Tay,0.3605835821516753,0.5393805902106864,0.0,230.05995,0.0,-7.837,1998,91.973,22050,2.902,7,0.163,1,0.554,221.855,4,0.79,3901
João Gilberto,Eu E Meu Coracao,,Joao,0.47122432991900803,0.6451923387467661,0.0,312.05832,0.0,-22.083,1991,55.596,22050,1.17,2,0.099,1,0.175,303.624,4,0.0,3902
Basement Jaxx,Twerk (feat. Yo Majesty),London - England,Scars,0.5312132868052581,0.8036192618435595,0.0,210.20689,0.0,-5.2,2009,85.332,22050,0.0,0,0.682,1,0.402,203.976,5,0.512,3903
Nightwish,Sleepwalker,Kitee - Finland,Wishmaster,0.5803452713778326,0.8019892159693104,0.0,175.80363,0.0,-5.921,2000,78.006,22050,0.148,9,0.0,1,0.0,167.66,5,1.0,3904
Stanley Clarke & George Duke,Finding My Way,,The Clarke/Duke Project,0.2998834159448406,0.4295762228670502,0.0,339.09506,0.0,-14.253,1990,132.465,22050,0.0,11,0.131,0,0.308,329.3,4,0.435,3905
Plump DJs,Creepshow Remixes (Soul Of Man Mix),London - England,Creepshow Remixes,0.4530008260919688,0.6301073216146793,0.0,490.55302,0.0,-8.564,0,129.961,22050,1.379,11,0.586,1,0.35,478.708,4,0.826,3906
Jean-Jacques Goldman,Comme Toi (Live),Paris - France,Intégrale 81-91,0.44925387694771113,0.6174214066397045,0.0,327.65342,0.0,-14.457,1991,120.704,22050,1.501,2,0.862,0,0.765,316.848,4,0.79,3907
Dennis Brown,Go Now - Original,Kingston - Jamaica,In The Mood,0.41165096106378257,0.674288836752463,0.0,205.24363,0.0,-10.999,0,157.619,22050,0.154,1,0.204,1,0.329,192.534,4,0.331,3908
Faith Hill,There Will Come A Day (Album Version),Nashville - TN,There You'll Be,0.6701061728368459,0.8821115912236916,0.0,253.1522,0.0,-9.031,2001,154.434,22050,0.241,11,0.246,1,0.416,235.595,4,0.81,3909
Estopa,Exiliado En El Lavabo,,Estopa,0.3887526034036332,0.6268213269397005,0.0,195.83955,0.0,-12.359,1999,142.869,22050,0.165,11,0.742,0,0.732,190.758,4,1.0,3910
Lee Michaels,Fell In Love Today,Los Angeles - CA,Recital,0.34948848236169633,0.5045657618752406,0.0,118.88281,0.0,-11.723,1968,101.015,22050,0.473,7,0.722,1,0.753,108.263,1,0.0,3911
The London Pops Orchestra,Smile,,Award-Winning Movie Themes : The 50's,0.24453220533902725,0.32197509925246204,0.0,204.2771,0.0,-16.755,0,67.6,22050,0.0,6,0.835,1,0.685,190.392,4,0.608,3912
The Police,Voices Inside My Head,London - England,Zenyatta Mondatta,0.6154544615535558,0.7903679087935053,0.0,233.45587,0.0,-13.425,1980,108.565,22050,3.024,7,0.407,1,0.57,216.973,4,0.505,3913
Despina Vandi,Kalanta,,Kalanta,0.41168895978577885,0.632559542284651,0.0,307.87873,0.0,-7.865,0,87.965,22050,2.81,9,0.679,1,0.571,298.684,3,1.0,3914
Mark Feldman_ John Taylor_ Anders Jormin_ Tom Rainey,Everafter,,What Exit,0.3497880682154279,0.46519345984702754,0.0,527.82975,0.0,-27.513,0,86.175,22050,0.572,8,0.211,1,0.249,507.815,4,0.806,3915
Frank Stokes,Nehi Mamma Blues,Whitehaven - TN,Creator Of The Memphis Blues,0.3510236822951621,0.4282526542672777,0.0,190.92853,0.0,-16.079,1995,172.348,22050,0.257,2,0.826,1,0.728,183.234,4,0.115,3916
John Wesley Ryles,Living Again,,Greatest Hits,0.0,0.232824088485702,0.0,183.95383,0.0,-15.878,0,101.348,22050,0.0,2,0.842,1,0.692,181.04,4,0.876,3917
Bobby Broom,Where Is The Love?,New York City,Song and Dance,0.3078629003228008,0.5320695697982138,0.0,382.98077,0.0,-14.856,0,124.883,22050,0.171,8,0.513,1,0.559,373.052,4,0.0,3918
Bill & Gloria Gaither,Farther Along (Favorite Hymns Sung By The Homecoming Friends Album Version),,Favorite Hymns From The Homecoming Series,0.3333034182734665,0.4268827623466008,0.0,216.18893,0.0,-9.489,0,111.321,22050,0.0,3,0.094,1,0.422,203.836,3,1.0,3919
Max Steiner,Presenting The Eight Wonder Of The World,Vienna - Austria,King Kong,0.35549113602485716,0.471894875514916,0.0,24.13669,0.0,-15.511,1993,134.759,22050,0.0,0,0.0,1,0.0,24.137,3,0.498,3920
Alfredo Kraus,La Alegria Del Batallon,,Con El Corazon,0.3636108646465248,0.47738713372834984,0.0,135.13098,0.0,-17.667,0,92.409,22050,0.844,8,0.556,1,0.459,130.746,1,0.677,3921
Carman featuring Commissioned & The Christ Church Choir,The Same God,Trenton - NJ,Shakin' The House Live,0.36191880406841587,0.6397235861114385,0.0,247.14404,0.0,-7.914,0,149.978,22050,0.0,9,0.418,1,0.542,247.144,4,0.177,3922
Junie,Rappin' About Rappin' (Uh-Uh-Uh),,Six Degrees Of P-Funk: The Best Of George Clinton & His Funk Family,0.42932729496482736,0.4496154613351961,0.0,243.69587,0.0,-8.71,0,102.682,22050,0.064,11,0.362,0,0.355,231.962,4,0.696,3923
Freddie McGregor,Walls Of Jericho (Album Version),,Mr. McGregor,0.36595104765366643,0.596895543228286,0.0,210.52036,0.0,-9.44,0,124.088,22050,0.334,11,0.174,0,0.389,200.591,4,1.0,3924
Los Amigos Invisibles,Ultra-Funk,Venezuela,The New Sound of the Venezuelan Gozadera,0.3706798339873494,0.7007166325216353,0.0,218.67057,0.0,-6.505,1998,109.35,22050,0.0,9,0.543,0,0.503,209.676,4,0.374,3925
Byron Cage featuring Tye Tribbett,In The Midst,,Faithful To Believe,0.38245854687919634,0.6830664164624967,0.0,240.43057,0.0,-4.681,0,119.194,22050,0.0,1,0.26,1,0.311,231.01,4,0.609,3926
Moonspell,Sacred,Portugal,Second Skin,0.4998263135401019,0.7225705735101466,0.0,313.46893,0.0,-7.145,1997,120.064,22050,2.862,1,0.648,0,0.605,301.958,4,0.952,3927
Vickie Winans,You Turn Me,,Gospel Legacy - Vickie Winans,0.3968558693253486,0.6539378209700205,0.0,347.42812,0.0,-8.139,2008,179.934,22050,0.166,5,0.226,0,0.377,335.435,4,0.696,3928
Dolly Parton,It's All Wrong_ But It's All Right,Locust Ridge - TN,Legends,0.6038764869181625,0.7652546920524527,0.0,193.54077,0.0,-10.691,0,143.804,22050,0.288,7,0.825,1,0.71,175.502,4,0.0,3929
Frederic Galliano,Nomades Monades,,Espaces Baroques,0.0,0.3733299131447883,0.0,1394.75546,0.0,-20.282,1997,81.983,22050,11.267,10,0.313,0,0.407,1375.184,4,0.772,3930
Room 5,Hidden Sun,,Music & You,0.37157309007178,0.5782111885486033,0.0,403.01669,0.0,-7.611,2003,127.99,22050,0.293,4,0.276,0,0.32,389.619,4,1.0,3931
Lambda,Hold On Tight,,Hold On Tight,0.33408082423590113,0.47715129328680733,0.0,180.79302,0.0,-7.944,1996,128.07,22050,0.061,1,0.159,0,0.352,180.793,3,0.075,3932
Statues,The Last Stand,Sudbury - Ontario - Canada,New People Make Us Nervous,0.33567760937721514,0.5285279585818009,0.0,127.73832,0.0,-5.39,2006,182.195,22050,0.281,9,0.45,1,0.472,124.378,4,0.0,3933
Zeromancer,Mosquito Coil,,Zzyzx,0.405618981980809,0.6445196917869935,0.0,277.81179,0.0,-8.704,2003,93.001,22050,0.311,2,0.604,0,0.608,271.813,4,1.0,3934
Gang Starr,The Planet (Explicit),Boston - Massachusettes,Hard To Earn,0.49117895374931125,0.7058817769776876,0.0,316.02893,0.0,-10.518,1994,209.396,22050,0.298,7,0.468,1,0.454,309.116,4,1.0,3935
Al Denson,Rain Love,,Signature Songs,0.28048218729929586,0.42972782885428684,0.0,249.67791,0.0,-8.7,1999,80.137,22050,4.447,9,0.358,1,0.406,236.78,4,0.313,3936
Buckwheat Zydeco,Buck's Going Downtown (Album Version),Lafayette - LA,Jackpot !,0.4214486179326093,0.5560831727709404,0.0,416.23465,0.0,-10.165,0,124.325,22050,0.0,0,0.024,1,0.331,389.822,3,1.0,3937
Strata,Trio (1932)_ Movement 3: Moderato,Campbell - CA,STRATA,0.4822988321304963,0.6128375038274145,0.0,409.83465,0.0,-20.406,2004,91.854,22050,2.125,7,0.258,0,0.41,368.071,3,0.48,3938
Poncho Sanchez,Lip Smacker,Laredo - TX,El Mejor,0.37355239101415616,0.5772285027779873,0.0,372.37506,0.0,-11.951,2004,111.985,22050,2.786,5,0.599,0,0.633,367.276,7,0.559,3939
Leona Naess,Heavy Like Sunday,London - England,Heavy Like Sunday,0.3930157300453095,0.6271852491605759,0.0,179.74812,0.0,-9.042,2008,147.256,22050,0.0,8,0.23,1,0.44,163.579,4,0.328,3940
Phil Collins,Dance Into The Light (LP Version),Chiswick - London - England,Dance Into The Light,0.5783016335967479,0.6559214175882668,0.0,262.00771,0.0,-6.548,1996,87.871,22050,0.0,7,0.796,1,0.72,251.211,3,1.0,3941
Roger Subirana,Un Res Pyr,,L'indret Prohibit,0.34966962994611317,0.3942216683544873,0.0,288.07791,0.0,-14.015,2002,116.866,22050,7.274,8,0.851,1,0.74,259.965,4,0.773,3942
Natural Elements,NE Thang,,1999: 10 Year Anniversary,0.36953572756421016,0.4480205504320839,0.0,220.83873,0.0,-12.141,0,76.76,22050,0.0,4,0.339,0,0.342,210.013,7,0.803,3943
Kathy Mattea,Standing Knee Deep In a River (Dying Of Thirst),Cross Lane - WV,The Ultimate Collection,0.42212719929260334,0.6033831452716363,0.0,250.33098,0.0,-9.352,1992,132.335,22050,0.287,0,0.777,1,0.526,236.443,4,0.129,3944
Vilma E Vampiros Palma,Se Puede Salir,,Sepia Blanco & Negro,0.3781069651042197,0.5881176496642276,0.0,265.32526,0.0,-7.724,1995,127.879,22050,2.125,7,0.651,0,0.602,259.872,4,0.504,3945
Albert King,I'm Gonna Move To The Outskirts Of Town - Live,Indianola - MS,Live In Canada,0.3891578921134353,0.6634009273844678,0.0,454.84363,0.0,-13.004,0,96.804,22050,0.0,9,0.42,1,0.412,454.844,3,0.817,3946
Frankie Negron,Comerte A Besos (Bachata Version),New York - NY,Por Tu Placer,0.4156560278439895,0.656020324257448,0.0,260.8322,0.0,-6.035,0,125.007,22050,0.491,11,0.716,0,0.72,249.162,4,0.358,3947
Seamus Egan,The Munster Cloak,,Traditional Music Of Ireland,0.32795475415321146,0.4771800087520739,0.0,184.2673,0.0,-15.717,0,98.355,22050,0.119,7,0.611,1,0.642,178.143,1,0.0,3948
Tiny Tim,Sweet And Lovely,New York - NY,Prisoner of Love: A Tribute to Russ Columbo - Remastered Edition,0.4048973354801111,0.5934960438312681,0.0,236.77342,0.0,-13.265,0,87.895,22050,0.0,5,0.67,1,0.482,230.83,4,0.796,3949
N.E.R.D.,Intro / Time For Some Action,,Seeing Sounds,0.4112952323919129,0.7951853857407335,0.0,222.6673,0.0,-5.795,2008,113.034,22050,0.305,11,0.562,1,0.497,217.374,4,1.0,3950
Naughty By Nature,The Hood Comes First (LP Version),East Orange - NJ,19 Naughty III,0.45859540287695577,0.6797481414439356,0.0,216.60689,0.0,-12.711,1993,199.652,22050,0.464,6,0.757,0,0.599,195.704,4,0.912,3951
React,Fabrication,,Deus Ex Machina,0.2473405842381235,0.48510791763152933,0.0,131.082,0.0,-10.158,0,126.412,22050,0.681,4,0.124,0,0.42,125.411,1,0.361,3952
Tresenlesen,Das Gelübde,,Kloidt Ze Di Penussen!,0.2150212953240427,0.2984096783882951,0.0,239.46404,0.0,-12.119,1998,174.332,22050,0.0,4,0.481,1,0.413,218.163,5,0.939,3953
The All American Rejects,Jack's Lament,Stillwater - OK,Nightmare Revisited,0.6149739737843422,0.8406515790601197,0.0,195.18649,0.0,-9.322,2008,109.697,22050,0.438,2,0.0,0,0.13,188.465,5,0.76,3954
Malefaction,Drowning In Public Approval,,Crush The Dream,0.27948312712204865,0.3982187703864674,0.0,76.90404,0.0,-3.807,0,151.379,22050,0.229,5,0.326,0,0.168,72.092,3,0.352,3955
Los Van Van,Appapas Del Calabar,Cuba,Llego... Van Van,0.40051795068862267,0.6044144921616125,0.0,268.042,0.0,-5.801,1999,202.153,22050,0.0,7,0.406,1,0.363,255.652,4,0.578,3956
Washboard Sam,I'm On My Way Blues,Walnut Ridge - AR,Washboard Sam Vol. 2 (1937-1938),0.3267503339737977,0.5057847627270969,0.0,169.22077,0.0,-16.597,0,92.574,22050,0.369,0,0.325,1,0.508,162.209,1,0.0,3957
Viktor Krauss,Side Street,Champagne - IL,Far from Enough,0.30048381802190893,0.5586612322397551,0.0,243.1473,0.0,-21.361,0,93.394,22050,0.362,10,0.146,0,0.504,219.22,4,0.0,3958
Dan Cummins,Chocolate Squirrelador (Album Version),,Revenge Is Near,0.31891123828504736,0.27258560383461566,0.0,140.43383,0.0,-13.605,0,112.194,22050,2.595,5,0.382,0,0.335,140.434,1,0.0,3959
Willy DeVille,Cadillac Walk (Album Version),New York - New York,Live at Montreux 1994,0.37772033838447294,0.6135980572608721,0.0,439.30077,0.0,-5.883,2009,143.592,22050,0.0,2,0.82,1,0.638,439.301,1,0.0,3960
Pescado Rabioso,Aguas Claras De Olimpos,,Obras Cumbres Pescado Rabioso/ Invisible,0.42541787184543045,0.5531289992569581,0.0,526.21016,0.0,-13.209,1973,80.754,22050,0.316,7,0.0,1,0.292,515.576,1,0.588,3961
Justin Timberlake,What Goes Around...Comes Around,,What Goes Around... Comes Around,0.5835308382938519,0.8426363334636361,0.0,254.1971,0.0,-3.773,2007,127.952,22050,0.136,11,0.617,0,0.619,246.404,1,0.0,3962
Hall & Oates,Perkiomen,Philadelphia - Pennsylvania,Angelina & Other Favorites (Digitally Remastered),0.49638114568159253,0.6649243624441277,0.0,158.40608,0.0,-9.926,1993,105.314,22050,0.125,3,0.619,0,0.634,154.877,1,0.0,3963
Plump DJs,Weighed Down,London - England,Eargasm,0.4530008260919688,0.6301073216146793,0.0,304.45669,0.0,-6.934,2003,134.113,22050,0.0,9,0.021,1,0.118,300.994,4,0.207,3964
Billy Bragg,This Guitar Says Sorry,Barking - Essex - England,Billy Bragg Vol.1,0.5291959222813954,0.7036905724109321,0.0,153.88689,0.0,-9.341,1984,176.447,22050,0.217,7,0.849,1,0.634,142.274,4,0.0,3965
Sugar Minott,Try Love,Kingston - Jamaica,Sugar Minott at Studio One,0.38628965124618425,0.6069757372185262,0.0,290.35057,0.0,-11.107,1977,158.051,22050,0.16,1,0.329,1,0.425,284.032,4,0.0,3966
Sasha,Jour De Chance (Lucky Day),Mexico City - Mexico,Hide & Seek,0.453731585998959,0.6929227305760355,0.0,199.23546,0.0,-5.275,0,101.05,22050,0.258,7,0.551,0,0.566,189.277,4,0.921,3967
Ricky Martin Feat. La Mari de "Chambao,Tu Recuerdo,San Juan - Puerto Rico,Ricky Martin MTV Unplugged,0.4814269364777582,0.7309590855000573,0.0,247.87546,0.0,-6.41,2008,83.891,22050,0.0,0,0.505,0,0.696,247.875,4,0.305,3968
Bukka White,My Baby,Houston - MS,Sky Songs,0.4300551773519154,0.5724708877839468,0.0,880.92689,0.0,-13.206,0,114.268,22050,0.489,4,0.971,1,0.632,867.962,4,0.853,3969
White Willow,The Reach,,Sacrament,0.3315662203831194,0.515932603370791,0.0,659.46077,0.0,-12.518,2000,101.341,22050,5.114,6,0.0,0,0.477,646.827,3,0.646,3970
Los Barón De Apodaca,Ese Que Traes A Tu Lado,,30 Exitos Insuperables,0.26416449936697567,0.4426782397600057,0.0,213.7073,0.0,-12.442,0,199.046,22050,0.0,9,0.737,1,0.64,209.067,4,0.825,3971
Ten Wheel Drive,No Next Time,,Peculiar Friends,0.0,0.4174775643605349,0.0,272.84853,0.0,-11.723,0,113.866,22050,0.107,5,0.433,1,0.434,256.911,4,0.441,3972
Bob Carlisle,I Will Shelter You,,Stories From The Heart,0.38852729330596053,0.5635835862578168,0.0,252.00281,0.0,-7.853,0,147.576,22050,3.564,0,0.605,1,0.756,237.32,4,0.719,3973
Scalplock,Safe in Numbers (Album Version),,Spread The Germs,0.0,0.06715245701344831,0.0,52.03546,0.0,-8.704,0,98.032,22050,0.316,5,0.303,1,0.457,52.035,5,0.0,3974
